"피난처 ID","시도명","시군구명","시설명","상세주소","시설면적","경도","위도","구분","구분명","관리부서"
"1241","서울특별시","강남구","역삼은행나무공원","서울특별시 강남구 역삼동 611-0","1647.0","127.0312","37.5054","1","지진실내구호소","02-3423-8606"
"1242","서울특별시","강남구","역삼장미공원","서울특별시 강남구 역삼동 780-25","1637.0","127.0448","37.4953","1","지진실내구호소","02-3423-7360"
"1243","서울특별시","강남구","충현공원","서울특별시 강남구 역삼동 666-2","1536.0","127.0365","37.5047","1","지진실내구호소","02-3423-8607"
"1244","서울특별시","강남구","도성초등학교 운동장","서울특별시 강남구 역삼로 313(역삼동)","1520.0","127.0491","37.5006","1","지진실내구호소","3423-7357"
"1245","서울특별시","강남구","역삼중학교 운동장","서울특별시 강남구 도곡로43길 10(역삼동)","2424.0","127.0487","37.4955","1","지진실내구호소","02-3423-7357"
"1246","서울특별시","강남구","역삼초등학교 운동장","서울특별시 강남구 강남대로66길 21(역삼동)","4594.0","127.0327","37.4926","1","지진실내구호소","02-3423-8606"
"1247","서울특별시","강남구","진선여자중학교 운동장","서울특별시 강남구 선릉로85길 27(역삼동)","16783.0","127.048","37.5017","1","지진실내구호소","02-3423-7357"
"1248","서울특별시","강남구","개포동근린공원","서울특별시 강남구 개포로 509(개포동)","9706.0","127.0686","37.4897","1","지진실내구호소","3423-7755"
"1249","서울특별시","강남구","개포서근린공원","서울특별시 강남구 개포로 409-1 (개포동)","11627.0","127.0645","37.4888","1","지진실내구호소","3423-7755"
"1250","서울특별시","강남구","개포서근린공원","서울특별시 강남구 개포동 180-0","11219.0","127.0637","37.4888","1","지진실내구호소","3423-7755"
"1251","서울특별시","강남구","개포은행나무공원","서울특별시 강남구 개포로20길 48(개포동)","1642.0","127.049","37.476","1","지진실내구호소","3423-7853"
"1252","서울특별시","강남구","대진근린공원","서울특별시 강남구 개포로109길 62(개포동)","13568.0","127.0785","37.4955","1","지진실내구호소","02-3423-8457"
"1253","서울특별시","강남구","학여울근린공원(개포동근린공원)","서울특별시 강남구 개포로 509(개포동)","12506.0","127.0688","37.4903","1","지진실내구호소","3423-7755"
"1254","서울특별시","강남구","한마음어린이공원","서울특별시 강남구 개포동 12-3","2488.0","127.0758","37.4957","1","지진실내구호소","02-3423-8457"
"1255","서울특별시","강남구","개원중학교 운동장","서울특별시 강남구 영동대로 101(개포동)","10260.0","127.0713","37.4912","1","지진실내구호소","3423-7755"
"1256","서울특별시","강남구","개일초등학교 운동장","서울특별시 강남구 개포로 401(개포동)","6600.0","127.058","37.4857","1","지진실내구호소","3423-7755"
"1257","서울특별시","강남구","개포고등학교 운동장","서울특별시 강남구 개포로 402(개포동)","8882.0","127.0589","37.4846","1","지진실내구호소","3423-7755"
"1258","서울특별시","강남구","경기여자고등학교 운동장","서울특별시 강남구 삼성로 29(개포동)","8292.0","127.0659","37.4862","1","지진실내구호소","3423-7755"
"1259","서울특별시","강남구","구룡중학교 운동장","서울특별시 강남구 선릉로 103(개포동)","7038.0","127.0566","37.4856","1","지진실내구호소","3423-7653"
"1260","서울특별시","강남구","구룡초등학교 운동장","서울특별시 강남구 개포로 263(개포동)","12874.0","127.0519","37.4807","1","지진실내구호소","3423-7853"
"1261","서울특별시","강남구","국립국악고등학교 운동장","서울특별시 강남구 개포로22길 65(개포동)","1392.0","127.0508","37.4758","1","지진실내구호소","02-3423-7853"
"1262","서울특별시","강남구","대진초등학교 운동장","서울특별시 강남구 개포동 13-0","4494.0","127.078","37.4964","1","지진실내구호소","3423-8457"
"1263","서울특별시","강남구","수도전기공업고등학교 운동장","서울특별시 강남구 개포로 410(개포동)","20800.0","127.0636","37.4868","1","지진실내구호소","3423-7755"
"1264","서울특별시","강남구","양전초등학교 운동장","서울특별시 강남구 개포로 513(개포동)","7515.0","127.0704","37.4904","1","지진실내구호소","3423-7755"
"1265","서울특별시","강남구","포이초등학교 운동장","서울특별시 강남구 개포로22길 87(개포동)","12279.0","127.0524","37.4755","1","지진실내구호소","02-3423-7853"
"1266","서울특별시","강남구","청담목련어린이공원","서울특별시 강남구 청담동 51-0","1642.0","127.0499","37.5229","1","지진실내구호소","02-3423-7734"
"1267","서울특별시","강남구","청담은행나무공원","서울특별시 강남구 도산대로67길 15(청담동)","1644.0","127.044","37.5251","1","지진실내구호소","02-3423-7734"
"1268","서울특별시","강남구","청수근린공원","서울특별시 강남구 청담동 134-13","17402.0","127.0584","37.5232","1","지진실내구호소","02-3423-7734"
"1269","서울특별시","강남구","언북초등학교 운동장","서울특별시 강남구 삼성로135길 42(청담동)","4617.0","127.0462","37.52","1","지진실내구호소","3423-7734"
"1270","서울특별시","강남구","영동고등학교 운동장","서울특별시 강남구 선릉로 742(청담동)","43546.0","127.0419","37.5204","1","지진실내구호소","02-3423-7734"
"1271","서울특별시","강남구","청담중학교 운동장","서울특별시 강남구 압구정로61길 36(청담동)","3660.0","127.0453","37.5289","1","지진실내구호소","02-3423-7734"
"1272","서울특별시","강남구","청담초등학교 운동장","서울특별시 강남구 청담동 142-0","5684.0","127.0451","37.5278","1","지진실내구호소","3423-7734"
"1273","서울특별시","강남구","삼성까치공원","서울특별시 강남구 삼성동 85-0","1463.0","127.0607","37.5182","1","지진실내구호소","02-3423-7809"
"1274","서울특별시","강남구","삼성목련공원","서울특별시 강남구 삼성동 55-1","1641.0","127.054","37.5185","1","지진실내구호소","02-3423-7809"
"1275","서울특별시","강남구","샘터근린공원","서울특별시 강남구 삼성동 16-4","1800.0","127.0474","37.5153","1","지진실내구호소","02-3423-8201"
"1276","서울특별시","강남구","강남구보건소 주차장","서울특별시 강남구 선릉로 668(삼성동)","3153.0","127.042","37.5162","1","지진실내구호소","02-3423-8201"
"1277","서울특별시","강남구","강남구청 주차장","서울특별시 강남구 학동로 426(삼성동)","4320.0","127.0472","37.5177","1","지진실내구호소","02-3423-8201"
"1278","서울특별시","강남구","경기고등학교 운동장","서울특별시 강남구 영동대로 643(삼성동)","13052.0","127.057","37.5174","1","지진실내구호소","02-3423-7809"
"1279","서울특별시","강남구","봉은중학교 운동장","서울특별시 강남구 영동대로128길 59(삼성동)","2822.0","127.0628","37.5188","1","지진실내구호소","02-3423-7809"
"1280","서울특별시","강남구","봉은초등학교 운동장","서울특별시 강남구 학동로 610(삼성동)","2928.0","127.0605","37.5206","1","지진실내구호소","02-3423-7809"
"1281","서울특별시","강남구","삼릉초등학교 운동장","서울특별시 강남구 삼성동 42-0","6598.0","127.0471","37.5127","1","지진실내구호소","3423-8201"
"1282","서울특별시","강남구","언주중학교 운동장","서울특별시 강남구 삼성동 28-0","7448.0","127.0469","37.5142","1","지진실내구호소","3423-8201"
"1283","서울특별시","강남구","늘벗근린공원","서울특별시 강남구 대치동 501-0","19812.0","127.0572","37.4895","1","지진실내구호소","02-3423-8304"
"1284","서울특별시","강남구","대치근린공원","서울특별시 강남구 대치동 512-0","10409.0","127.0699","37.495","1","지진실내구호소","02-3423-8401"
"1285","서울특별시","강남구","단국대부속고등학교 운동장","서울특별시 강남구 대치동 1013-0","7800.0","127.0559","37.4961","1","지진실내구호소","3423-8304"
"1286","서울특별시","강남구","대곡초등학교 운동장","서울특별시 강남구 남부순환로 3022(대치동)","7805.0","127.0652","37.4944","1","지진실내구호소","02-3423-8401"
"1287","서울특별시","강남구","대명중학교 운동장","서울특별시 강남구 역삼로87길 26(대치동)","5400.0","127.061","37.5058","1","지진실내구호소","02-3423-8401"
"1288","서울특별시","강남구","대청중학교 운동장","서울특별시 강남구 양재천로 321(대치동)","8336.0","127.0586","37.4899","1","지진실내구호소","02-3423-8304"
"1289","서울특별시","강남구","대치초등학교 운동장","서울특별시 강남구 양재천로 363(대치동)","13435.0","127.0621","37.4909","1","지진실내구호소","02-3423-8304"
"1290","서울특별시","강남구","대현초등학교 운동장","서울특별시 강남구 대치동 969","8585.0","127.0638","37.5035","1","지진실내구호소","3423-8401"
"1291","서울특별시","강남구","도곡초등학교 운동장","서울특별시 강남구 대치동 924-10","8080.0","127.0546","37.499","1","지진실내구호소","3423-8505"
"1292","서울특별시","강남구","휘문고등학교 운동장","서울특별시 강남구 역삼로 541(대치동)","20196.0","127.061","37.505","1","지진실내구호소","02-3423-8401"
"1293","서울특별시","강남구","휘문중학교운동장","서울특별시 강남구 역삼로 541(대치동)","17440.0","127.0628","37.5055","1","지진실내구호소","02-3423-8401"
"1294","서울특별시","강남구","신사무궁화공원","서울특별시 강남구 신사동 625-5","1642.0","127.0319","37.5241","1","지진실내구호소","02-3423-7307"
"1295","서울특별시","강남구","신사은행나무공원","서울특별시 강남구 신사동 558","1240.0","127.026","37.5205","1","지진실내구호소","02-3423-7307"
"1296","서울특별시","강남구","신구중학교 운동장","서울특별시 강남구 압구정로36길 17(신사동)","6332.0","127.0322","37.5267","1","지진실내구호소","02-3423-7307"
"1297","서울특별시","강남구","신구초등학교 운동장","서울특별시 강남구 신사동 550-11","12986.0","127.0242","37.523","1","지진실내구호소","3423-7307"
"1298","서울특별시","강남구","논현개나리공원","서울특별시 강남구 논현로123길 19(논현동)","1653.0","127.0299","37.5113","1","지진실내구호소","3423-7425"
"1299","서울특별시","강남구","논현소나무공원","서울특별시 강남구 논현동 239","1820.0","127.0374","37.5157","1","지진실내구호소","02-3423-7503"
"1300","서울특별시","강남구","학동공원","서울특별시 강남구 강남대로140길 47(논현동)","29947.0","127.0254","37.5154","1","지진실내구호소","3423-7425"
"1301","서울특별시","강남구","논현초등학교 운동장","서울특별시 강남구 논현동 168","3960.0","127.0262","37.5081","1","지진실내구호소","3423-7425"
"1302","서울특별시","강남구","언북중학교 운동장","서울특별시 강남구 도산대로38길 27(논현동)","6136.0","127.0332","37.5188","1","지진실내구호소","3423-7503"
"1303","서울특별시","강남구","학동초등학교 운동장","서울특별시 강남구 논현동 264-7","1820.0","127.0398","37.512","1","지진실내구호소","3423-7503"
"1304","서울특별시","강남구","갈매기근린공원","서울특별시 강남구 압구정동 480","7732.0","127.0346","37.5318","1","지진실내구호소","02-3423-7607"
"1305","서울특별시","강남구","신사근린공원","서울특별시 강남구 압구정동 422","6800.0","127.021","37.5264","1","지진실내구호소","02-3423-7607"
"1306","서울특별시","강남구","신사중학교 운동장","서울특별시 강남구 압구정로 123(압구정동)","7980.0","127.0212","37.5242","1","지진실내구호소","02-3423-7607"
"1307","서울특별시","강남구","압구정고등학교 운동장","서울특별시 강남구 압구정로39길 20(압구정동)","5903.0","127.0327","37.5307","1","지진실내구호소","02-3423-7607"
"1308","서울특별시","강남구","압구정중학교 운동장","서울특별시 강남구 압구정로 225(압구정동)","6600.0","127.033","37.5297","1","지진실내구호소","02-3423-7607"
"1309","서울특별시","강남구","압구정초등학교 운동장","서울특별시 강남구 압구정동 461","5500.0","127.0309","37.5313","1","지진실내구호소","3423-7607"
"1310","서울특별시","강남구","청담고등학교 운동장","서울특별시 강남구 압구정동 526","3522.0","127.0431","37.5283","1","지진실내구호소","3423-7607"
"1311","서울특별시","강남구","현대고등학교 운동장","서울특별시 강남구 압구정로 127(압구정동)","12230.0","127.0226","37.525","1","지진실내구호소","02-3423-7607"
"1312","서울특별시","강남구","대왕어린이공원","서울특별시 강남구 세곡동 526-2","2633.0","127.1045","37.4623","1","지진실내구호소","02-3423-8656"
"1313","서울특별시","강남구","도담어린이공원","서울특별시 강남구 세곡동 548","4283.0","127.0986","37.4672","1","지진실내구호소","02-3423-8656"
"1314","서울특별시","강남구","세곡동공원","서울특별시 강남구 세곡동 525-1","10310.0","127.1033","37.4603","1","지진실내구호소","02-3423-8656"
"1315","서울특별시","강남구","세곡천공원","서울특별시 강남구 세곡동 522-1","2645.0","127.1012","37.4632","1","지진실내구호소","02-3423-8656"
"1316","서울특별시","강남구","윗반고개공원","서울특별시 강남구 세곡동 99-6","1250.0","127.1092","37.4659","1","지진실내구호소","02-3423-8656"
"1317","서울특별시","강남구","행복어린이공원","서울특별시 강남구 세곡동 546","2484.0","127.0971","37.4672","1","지진실내구호소","02-3423-8656"
"1318","서울특별시","강남구","대왕초등학교 운동장","서울특별시 강남구 헌릉로618길 8(세곡동)","1836.0","127.1055","37.4642","1","지진실내구호소","02-3423-8656"
"1319","서울특별시","강남구","세명초등학교 운동장","서울특별시 강남구 세곡동 529","1365.0","127.0913","37.4687","1","지진실내구호소","3423-8656"
"1320","서울특별시","강남구","LH보금자리 근린공원2호","서울특별시 강남구 자곡동 625","5237.0","127.0908","37.4694","1","지진실내구호소","02-3423-8656"
"1321","서울특별시","강남구","LH보금자리 근린공원5호","서울특별시 강남구 자곡동 607","21561.0","127.0976","37.4729","1","지진실내구호소","02-3423-8656"
"1322","서울특별시","강남구","LH보금자리 근린공원7호","서울특별시 강남구 자곡동 627","12093.0","127.0926","37.4708","1","지진실내구호소","02-3423-8656"
"1323","서울특별시","강남구","못골공원","서울특별시 강남구 자곡동 447-23","749.0","127.1","37.4736","1","지진실내구호소","02-3423-8656"
"1324","서울특별시","강남구","세곡중학교 운동장","서울특별시 강남구 자곡로 81(자곡동)","2433.0","127.0924","37.4716","1","지진실내구호소","02-3423-8656"
"1325","서울특별시","강남구","율현초등학교 운동장","서울특별시 강남구 밤고개로21길 15(자곡동)","300.0","127.1087","37.4744","1","지진실내구호소","02-3423-8656"
"1326","서울특별시","강남구","자곡초등학교 운동장","서울특별시 강남구 자곡동 642","1870.0","127.0998","37.472","1","지진실내구호소","3423-8656"
"1327","서울특별시","강남구","풍문고등학교 운동장","서울특별시 강남구 자곡로 152(자곡동)","2392.0","127.1009","37.4716","1","지진실내구호소","02-3423-8656"
"1328","서울특별시","강남구","윗방죽마을공원","서울특별시 강남구 율현동 308-29","935.0","127.1046","37.4703","1","지진실내구호소","02-3423-8656"
"1329","서울특별시","강남구","늘푸른근린공원","서울특별시 강남구 일원동 690","11410.0","127.0775","37.4899","1","지진실내구호소","3423-8457"
"1330","서울특별시","강남구","대청근린공원","서울특별시 강남구 개포로124길 24(일원동)","14089.0","127.0825","37.4926","1","지진실내구호소","02-3423-8357"
"1331","서울특별시","강남구","일원개나리공원","서울특별시 강남구 일원동 730-3","4454.0","127.0764","37.4829","1","지진실내구호소","02-3423-8255"
"1332","서울특별시","강남구","일원까치공원","서울특별시 강남구 일원동 712-4","1476.0","127.0882","37.492","1","지진실내구호소","02-3423-8357"
"1333","서울특별시","강남구","일원느티나무공원","서울특별시 강남구 일원동 730-2","1826.0","127.0774","37.483","1","지진실내구호소","02-3423-8255"
"1334","서울특별시","강남구","일원장미공원","서울특별시 강남구 일원동 732-4","1500.0","127.0807","37.4806","1","지진실내구호소","02-3423-8255"
"1335","서울특별시","강동구","동북중고등학교 운동장","서울특별시 강동구 강동대로 305(둔촌동)","8304.0","127.1401","37.5197","1","지진실내구호소","02-475-4986"
"1336","서울특별시","강동구","둔촌고등학교 운동장","서울특별시 강동구 명일로 140(둔촌동)","2883.0","127.1439","37.5309","1","지진실내구호소","02-485-9873"
"1337","서울특별시","강동구","둔촌중학교 운동장","서울특별시 강동구 진황도로61길 25-30 (둔촌동)","4081.0","127.1461","37.5302","1","지진실내구호소","02-474-2754"
"1338","서울특별시","강동구","선린초등학교 운동장","서울특별시 강동구 진황도로61길 29(둔촌동)","4732.0","127.1457","37.5292","1","지진실내구호소","02-471-8900"
"1339","서울특별시","강동구","한산중학교 운동장","서울특별시 강동구 둔촌동 161-1","3675.0","127.14","37.5282","1","지진실내구호소","02-474-4903"
"1340","서울특별시","강동구","한산초등학교운동장","서울특별시 강동구 풍성로 261(둔촌동)","5466.0","127.1414","37.528","1","지진실내구호소","02-475-5762"
"1341","서울특별시","강동구","암사유적지부설주차장","서울특별시 강동구 암사동 139-2","3016.0","127.1303","37.5591","1","지진실내구호소","02-3425-6523"
"1342","서울특별시","강동구","강일중학교 운동장","서울특별시 강동구 암사동 414-17","1102.0","127.1382","37.5549","1","지진실내구호소","02-441-4656"
"1343","서울특별시","강동구","명일초등학교 운동장","서울특별시 강동구 암사동 418-18","8204.0","127.1419","37.554","1","지진실내구호소","02-428-6200"
"1344","서울특별시","강동구","선사고등학교 운동장","서울특별시 강동구 고덕로25길 17(암사동)","3571.0","127.1359","37.5559","1","지진실내구호소","02-426-1749"
"1345","서울특별시","강동구","선사초등학교운동장","서울특별시 강동구 올림픽로 837(암사동)","5760.0","127.1292","37.5559","1","지진실내구호소","02-441-3492"
"1346","서울특별시","강동구","신암중학교 운동장","서울특별시 강동구 고덕로 65(암사동)","5898.0","127.1332","37.5553","1","지진실내구호소","02-441-6756"
"1347","서울특별시","강동구","신암초등학교 운동장","서울특별시 강동구 올림픽로93길 33-16 (암사동)","1880.0","127.1241","37.5489","1","지진실내구호소","02-3427-0351"
"1348","서울특별시","강동구","성내하니공원","서울특별시 강동구 성내동 533-0","2850.0","127.1267","37.5298","1","지진실내구호소","02-3425-6440"
"1349","서울특별시","강동구","성내중학교 운동장","서울특별시 강동구 성안로7길 36(성내동)","5162.0","127.1295","37.5285","1","지진실내구호소","02-471-6353"
"1350","서울특별시","강동구","성내초등학교 운동장","서울특별시 강동구 성내로3길 19(성내동)","3323.0","127.1221","37.531","1","지진실내구호소","02-470-6353"
"1351","서울특별시","강동구","성일초등학교운동장","서울특별시 강동구 성내동 531-0","8065.0","127.1283","37.5291","1","지진실내구호소","02-475-4641"
"1352","서울특별시","강동구","천호공원광장","서울특별시 강동구 천호동 360-0","1300.0","127.1264","37.5445","1","지진실내구호소","02-474-2770"
"1353","서울특별시","강동구","강동초등학교 운동장","서울특별시 강동구 상암로14길 77(천호동)","7452.0","127.1299","37.5459","1","지진실내구호소","02-489-3215"
"1354","서울특별시","강동구","동신중학교 운동장","서울특별시 강동구 진황도로 72(천호동)","12134.0","127.1339","37.5364","1","지진실내구호소","02-3784-3936"
"1355","서울특별시","강동구","성덕고등학교 운동장(성덕여자중학교 운동장)","서울특별시 강동구 구천면로 396(천호동)","5320.0","127.1422","37.5498","1","지진실내구호소","02-475-4620"
"1356","서울특별시","강동구","천일초등학교운동장","서울특별시 강동구 천호동 217-70","1910.0","127.1328","37.5439","1","지진실내구호소","02-441-2156"
"1357","서울특별시","강동구","천호중학교 운동장","서울특별시 강동구 상암로 153(천호동)","2990.0","127.1399","37.5463","1","지진실내구호소","02-470-7074"
"1358","서울특별시","강동구","천호초등학교 운동장","서울특별시 강동구 구천면로 310-11 (천호동)","1850.0","127.1362","37.547","1","지진실내구호소","02-470-9772"
"1359","서울특별시","강동구","강동중학교 운동장","서울특별시 강동구 풍산로 237(강일동)","4044.0","127.1779","37.5693","1","지진실내구호소","02-481-1502"
"1360","서울특별시","강동구","강명중학교 운동장","서울특별시 강동구 상일로12길 56(상일동)","3213.0","127.1751","37.5551","1","지진실내구호소","02-440-3200"
"1361","서울특별시","강동구","강일고등학교 운동장","서울특별시 강동구 아리수로98길 40(강일동)","4274.0","127.178","37.5634","1","지진실내구호소","02-428-6200"
"1362","서울특별시","강동구","강일초등학교 운동장","서울특별시 강동구 아리수로98길 24(강일동)","4011.0","127.1773","37.5647","1","지진실내구호소","02-3426-6474"
"1363","서울특별시","강남구","한솔근린공원","서울특별시 강남구 일원동 732","12878.0","127.079","37.4813","1","지진실내구호소","02-3423-8255"
"1364","서울특별시","강남구","대모초등학교 운동장","서울특별시 강남구 일원동 736","4840.0","127.086","37.481","1","지진실내구호소","3423-8255"
"1365","서울특별시","강남구","대청초등학교 운동장","서울특별시 강남구 양재대로55길 28(일원동)","6357.0","127.0879","37.4927","1","지진실내구호소","02-3423-8357"
"1366","서울특별시","강남구","로봇고등학교 운동장","서울특별시 강남구 광평로20길 63(일원동)","8640.0","127.0842","37.4804","1","지진실내구호소","02-3423-8255"
"1367","서울특별시","강남구","영희초등학교 운동장","서울특별시 강남구 일원로 21(일원동)","10545.0","127.0812","37.4918","1","지진실내구호소","02-3423-8357"
"1368","서울특별시","강남구","일원초등학교 운동장","서울특별시 강남구 영동대로4길 20(일원동)","6881.0","127.0764","37.4893","1","지진실내구호소","02-3423-7755"
"1369","서울특별시","강남구","중동고등학교 운동장","서울특별시 강남구 일원동 618","10419.0","127.0809","37.4927","1","지진실내구호소","3423-8357"
"1370","서울특별시","강남구","중동중학교 운동장","서울특별시 강남구 일원로8길 37(일원동)","4641.0","127.0777","37.4888","1","지진실내구호소","02-3423-8457"
"1371","서울특별시","강남구","중산고등학교 운동장","서울특별시 강남구 일원로14길 22(일원동)","10763.0","127.0805","37.4853","1","지진실내구호소","02-3423-8255"
"1372","서울특별시","강남구","탄천어울림공원","서울특별시 강남구 수서동 722","10011.0","127.1065","37.4876","1","지진실내구호소","02-3423-8554"
"1373","서울특별시","강남구","대왕중학교 운동장","서울특별시 강남구 광평로20길 7(수서동)","9069.0","127.0873","37.483","1","지진실내구호소","02-3423-8554"
"1374","서울특별시","강남구","대진디자인고등학교 운동장","서울특별시 강남구 광평로39길 93(수서동)","2952.0","127.0962","37.4907","1","지진실내구호소","02-3423-8554"
"1375","서울특별시","강남구","세종고등학교 운동장","서울특별시 강남구 광평로51길 36(수서동)","10500.0","127.1026","37.4899","1","지진실내구호소","02-3423-8554"
"1376","서울특별시","강남구","수서중학교 운동장","서울특별시 강남구 광평로59길 57(수서동)","2728.0","127.1026","37.4907","1","지진실내구호소","02-3423-8554"
"1377","서울특별시","강남구","수서초등학교 운동장","서울특별시 강남구 수서동 709","7774.0","127.1017","37.4906","1","지진실내구호소","3423-8554"
"1378","서울특별시","강남구","왕북초등학교 운동장","서울특별시 강남구 광평로31길 74(수서동)","3074.0","127.0867","37.486","1","지진실내구호소","02-3423-8554"
"1379","서울특별시","강남구","도곡목련공원","서울특별시 강남구 도곡동 415-3","1709.0","127.0443","37.4849","1","지진실내구호소","02-3423-7556"
"1380","서울특별시","강남구","독골공원(개포근린공원)","서울특별시 강남구 남부순환로378길 29(도곡동)","10023.0","127.0469","37.4851","1","지진실내구호소","02-3423-7556"
"1381","서울특별시","강남구","대도초등학교 운동장","서울특별시 강남구 선릉로 209(도곡동)","6852.0","127.0537","37.4925","1","지진실내구호소","02-3423-7556"
"1382","서울특별시","강남구","대치중학교 운동장","서울특별시 강남구 남부순환로378길 39(도곡동)","5587.0","127.0478","37.484","1","지진실내구호소","02-3423-7556"
"1383","서울특별시","강남구","도곡중학교 운동장","서울특별시 강남구 언주로57길 31(도곡동)","3200.0","127.0449","37.4926","1","지진실내구호소","02-3423-7456"
"1384","서울특별시","강남구","숙명여자고등학교 운동장","서울특별시 강남구 남부순환로 2807(도곡동)","13170.0","127.054","37.4915","1","지진실내구호소","02-3423-7556"
"1385","서울특별시","강남구","언주초등학교 운동장","서울특별시 강남구 도곡동 922","9078.0","127.0375","37.4868","1","지진실내구호소","3423-7456"
"1386","서울특별시","강남구","은성중학교 운동장(은광여자고등학교운동장)","서울특별시 강남구 남부순환로359길 36(도곡동)","16544.0","127.0363","37.4872","1","지진실내구호소","02-3423-7456"
"1387","서울특별시","강남구","중대부속고등학교 운동장","서울특별시 강남구 선릉로 207(도곡동)","9107.0","127.0519","37.4924","1","지진실내구호소","02-3423-7556"
"1388","서울특별시","송파구","아시아공원","서울특별시 송파구 올림픽로 44(잠실동)","65818.0","127.0778","37.5102","1","지진실내구호소","02-2147-3101"
"1389","서울특별시","송파구","버들초등학교 운동장","서울특별시 송파구 석촌호수로 81(잠실동)","960.0","127.089","37.51","1","지진실내구호소","02-2147-3101"
"1390","서울특별시","송파구","송전초등학교 운동장","서울특별시 송파구 석촌호수로 159(잠실동)","2260.0","127.0945","37.5083","1","지진실내구호소","02-2147-3101"
"1391","서울특별시","송파구","신천중학교 운동장","서울특별시 송파구 백제고분로 11(잠실동)","4819.0","127.0784","37.5159","1","지진실내구호소","02-2147-3101"
"1392","서울특별시","송파구","신천초등학교 운동장","서울특별시 송파구 올림픽로 215(잠실동)","5750.0","127.0951","37.5135","1","지진실내구호소","02-2147-3101"
"1393","서울특별시","송파구","아주중학교 운동장","서울특별시 송파구 올림픽로4길 69(잠실동)","7279.0","127.0759","37.5048","1","지진실내구호소","02-2147-3101"
"1394","서울특별시","송파구","아주초등학교 운동장","서울특별시 송파구 올림픽로4길 59(잠실동)","6938.0","127.0755","37.5055","1","지진실내구호소","02-2147-3101"
"1395","서울특별시","송파구","영동일고등학교 운동장","서울특별시 송파구 석촌호수로 93(잠실동)","1970.0","127.0893","37.5096","1","지진실내구호소","02-2147-3101"
"1396","서울특별시","송파구","잠신고등학교 운동장","서울특별시 송파구 잠실로 24(잠실동)","4969.0","127.0892","37.5151","1","지진실내구호소","02-2147-3101"
"1397","서울특별시","송파구","잠신중학교 운동장","서울특별시 송파구 잠실로 12(잠실동)","6770.0","127.0878","37.5157","1","지진실내구호소","02-2147-3101"
"1398","서울특별시","송파구","잠신초등학교 운동장","서울특별시 송파구 잠실로 32(잠실동)","2800.0","127.0884","37.5138","1","지진실내구호소","02-2147-3101"
"1399","서울특별시","송파구","잠일고등학교 운동장","서울특별시 송파구 백제고분로 21(잠실동)","1532.0","127.0823","37.5141","1","지진실내구호소","02-2147-3101"
"1400","서울특별시","송파구","잠일초등학교 운동장","서울특별시 송파구 올림픽로 95(잠실동)","2146.0","127.0811","37.5146","1","지진실내구호소","02-2147-3101"
"1401","서울특별시","송파구","잠전초등학교 운동장","서울특별시 송파구 올림픽로12길 51(잠실동)","4926.0","127.0841","37.5066","1","지진실내구호소","02-2147-3101"
"1402","서울특별시","송파구","정신여자고등학교운동장","서울특별시 송파구 올림픽로4길 16(잠실동)","10092.0","127.0722","37.5099","1","지진실내구호소","02-2147-3101"
"1403","서울특별시","송파구","정신여자중학교 운동장","서울특별시 송파구 올림픽로4길 16(잠실동)","10092.0","127.0721","37.5099","1","지진실내구호소","02-2147-3101"
"1404","서울특별시","송파구","잠동초등학교 운동장","서울특별시 송파구 올림픽로35길 122(신천동)","2947.0","127.1001","37.5179","1","지진실내구호소","02-2147-3101"
"1405","서울특별시","송파구","잠실고등학교 운동장","서울특별시 송파구 올림픽로33길 71(신천동)","4778.0","127.1061","37.5222","1","지진실내구호소","02-2147-3101"
"1406","서울특별시","송파구","잠실중학교 운동장","서울특별시 송파구 올림픽로35길 130(신천동)","6556.0","127.0994","37.5171","1","지진실내구호소","02-2147-3101"
"1407","서울특별시","송파구","잠실초등학교 운동장","서울특별시 송파구 올림픽로35길 20(신천동)","1785.0","127.111","37.5199","1","지진실내구호소","02-2147-3101"
"1408","서울특별시","송파구","잠현초등학교 운동장","서울특별시 송파구 올림픽로37길 109(신천동)","1574.0","127.1048","37.522","1","지진실내구호소","02-2147-3101"
"1409","서울특별시","송파구","영파여자고등학교 운동장","서울특별시 송파구 올림픽로 565(풍납동)","5385.0","127.1203","37.5325","1","지진실내구호소","02-2147-3101"
"1410","서울특별시","송파구","영파여자중학교운동장","서울특별시 송파구 올림픽로 565(풍납동)","5385.0","127.1203","37.5326","1","지진실내구호소","02-2147-3101"
"1411","서울특별시","송파구","토성초등학교 운동장","서울특별시 송파구 풍성로20길 44(풍납동)","3456.0","127.1151","37.5318","1","지진실내구호소","02-2147-3101"
"1412","서울특별시","송파구","풍납중학교 운동장","서울특별시 송파구 올림픽로43길 20(풍납동)","4070.0","127.1163","37.5253","1","지진실내구호소","02-2147-3101"
"1413","서울특별시","송파구","풍납초등학교 운동장","서울특별시 송파구 풍성로 43(풍납동)","5900.0","127.1179","37.5347","1","지진실내구호소","02-2147-3101"
"1414","서울특별시","송파구","풍성중학교 운동장","서울특별시 송파구 강동대로2길 27(풍납동)","7260.0","127.1124","37.5253","1","지진실내구호소","02-2147-3101"
"1415","서울특별시","송파구","풍성초등학교 운동장","서울특별시 송파구 강동대로2길 27(풍납동)","6240.0","127.1131","37.5259","1","지진실내구호소","02-2147-3101"
