Park_nm,Topic,Count,Name,Representation,Representative_Docs
강동_허브천문공원,10,10,10_안창호_선생_기념관_기념,"['안창호', '선생', '기념관', '기념', '동상', '교육', '정신', '조성', '독립운동', '탄생']","['도산안창호 선생의 기념관이 있는 도산공원입니다', '도산 안창호 선생님의 동상과 기념관 등 여러 볼거리가 있으니 꼭 방문하시길 바랍니다 도산 안창호 선생님을 기념하는 공원입니다', '도산선생의 기념관과 묘, 동상이 있고 산책하기 좋아요 도산 안창호선생을 기념하는 공원']"
한강_망원한강공원,0,967,0_사람_운동_화장실_날씨,"['사람', '운동', '화장실', '날씨', '주차', '돗자리', '공간', '텐트', '주변', '피크닉']","['나들이가기좋은 곳 사람이너무많아 ㅜㅜ', '뷰도좋고 여의도보다 사람도 없고 좋음', '사람들이 너무 많고 좁아요']"
한강_망원한강공원,1,24,1_캐시_유일_이미_하류,"['캐시', '유일', '이미', '하류', '청춘', '철교', '증지', '중앙', '중심', '주요']","['성산대교 망원공원선착장에서보는, 당산철교, 여의도야경~👍 보름달🌕도 엄청밝고 날이좋아선명해요 🌚', '새롭게 각광받고 있거나 이미 청춘들에게 주목받고 있는 한강 공원', '캐시워크 앱에서 5월 한달 서울 주요 지역방문인증시 캐시백 1만원을 주네요~망원한강공원도 그 방문인증지중 하나~^^']"
동작_보라매공원,0,1155,0_공사_가족_놀이터_도심,"['공사', '가족', '놀이터', '도심', '공간', '반려', '강아지', '화장실', '이용', '주변']","['넓고 관리 나름 잘되는 큰 공원 놀이터 어린이 놀이터 있음 화장실 있음 반려견 동반 환경 가능 피크닉 구역 모름', '아직 공사중이라 하나 뺏지만 도심에서 보기힘든 크고 쾌적한 공원', '반려견 놀이터가 있고, 중앙 편의점 이용 가능 환경미화 및 공원 관리는 잘되는 편임 주차는 늘 자리부족']"
동작_보라매공원,1,56,1_시민_공간_생각_연못,"['시민', '공간', '생각', '연못', '박람회', '정원', '다양', '공군사관학교', '규모', '반려']","['화단, 맨발걷기, 트렉, 반려견 놀이터, 놀이터, 항공기, 잔디밭, 암벽등반, 스케이트 보드연습장, 각종 스포츠코트, 바둑, 연못(분수쇼), 편의점 등 공원으로서 갖춰야할 것은 거의 모두 갖춘 공원입니다 화장실 공원내 여러곳 위치, 깨끗하게 관리되고 있음 서울서남권에서 가장 규모가 넓고 접근성 좋고 관리가 잘 되고있는것 같네요', '넓은 잔디 운동장과 트랙, 연못, 축구장, 반려견 놀이터, 전투기 전시공간 등 편하게 산책하기에도 좋고 운동하기에도 좋습니다 과거 공군사관학교가 있던 곳으로 여타 일반 공원에 비해 여러가지 다양한 시설들이 있습니다 빌딩 숲으로 둘러싸인 서울 한복판에 이런 공간이 있다는 것이 다행입니다', '주요 시설물로는 대운동장을 비롯하여 잔디광장 ·독서실 ·청소년수련장 ·소동물원 ·체육관 ·수영장 ·장애자복지관 ·남부노인종합복지관 등이 있으며, 그 밖에 연못 ·녹지 ·산책로 ·조깅코스 등이 마련되어 있다 공군사관학교로 쓰여오다가 1985년12월 서울시에서 인수, 1986년 5월에 복지시설 위주의 시립공원으로 개원하였다 따뜻한 사랑이 너무치는 곳, 관악구를 더욱 멋진 지역으로 만들어 주는 곳, 사계절 모두 좋습니다']"
동작_보라매공원,2,33,2_러닝_가능_헬스클럽_산길,"['러닝', '가능', '헬스클럽', '산길', '갈아입', '알맞', '우레탄', '판도', '적극', '트레']","['오늘은 헬스클럽에서 옷만 갈아입고 공원에서 운동', '넓고 깔끔하고 운동, 산책하기 좋아요 운동장에서 운동할수있고 트레킹도 가능, 지압판도 있고 분수도있음', '신림 주변에서 산책이나 러닝하기 알맞은 장소입니다']"
용산_용산가족공원,0,730,0_박물관_주차장_주차_국립,"['박물관', '주차장', '주차', '국립', '중앙', '놀이터', '피크닉', '용산', '연결', '도심']","['주차도 편 리하고 산책하기 적당한크기와 오밀조밀한 조경이 아름답습니다 국립 중앙박물관과연결되서 두곳을 둘러보기도 좋아요', '주차장은 좁지만 안에는 정말 좋네요 주차는 국립박물관에 하세요', '현재는 리뉴얼 중이라 간단한 산책이나 피크닉 정도가 가능하며 개인적으로 가족공원을 시작해 박물관 뒷편으로 연결되서 용산역 부근까지 이어진 산책로를 걷는 것도 참 좋다고 생각이 되는 곳 용산 내에서 아는 사람들만 오는 곳, 주차장이 협소한 관계로 국립중앙박물관의 주차장과 함께 사용하긴 하나, 가능하다면 주말엔 대중교통을 추천한다 주변에 식당이나 편의점 등 편의시설이 없기 때문에 이 점 감안해서 방문하시길 바란다']"
용산_용산가족공원,1,69,1_미군_용산_도심_자연,"['미군', '용산', '도심', '자연', '위치', '느낌', '국립', '박물관', '시설', '근처']","['용산 미군 기지 근처, 서울의 번잡한 도심에서 벗어난 아름다운 곳입니다 피크닉에 더할 나위 없이 좋습니다', '메인 포스트와 사우스 포스트로 구분되며, 단순히 공원만 조성하는 것이 아니라 메인 포스트에는 주한미국대사관과 서울특별시교육청을 이전시키고 사우스 포스트는 각종 박물관 및 문화시설을 유치시킨다는 계획이다 미군기지가 있던 자리를 243만 제곱미터 규모의 공원으로 조성하고 각종 복합시설을 유치할 예정이다 ""서울특별시 용산구에 주둔 중인 대부분의 주한미군 기지가 2017년 말까지 평택시 캠프 험프리스로 이전함에 따라, 공터로 남는 이 곳을 활용하기 위해 계획된 국가 공원', '지금은 그 일대에 용산 미군기지, 서빙고로, 용산가족공원이 조성되어 있어서 옛 문헌을 따라 경관을 상상하기가 어렵게 되었다 이렇듯 서울 이촌동(옛 둔지동, 서빙고동 포함)의 경관은 달라졌지만, 미군기지 담장을 공원 경계로 하고 있는 용산가족공원은 주변의 도시구조물들과 상반되는 녹지대가 있어 많은 시민들이 찾는 도시녹지 공간인 공원으로 이용되고 있다 ""조선시대 둔지미마을 ~> 일본군 연병장 ~> 용산 미군골프장 ~> 용산가족공원"" 목멱산(남산)에서 한강을 향해 뻗은 구릉의 이름은 \'둔지산\'이라고 한다']"
용산_용산가족공원,2,19,2_보내_사랑_최적_커플,"['보내', '사랑', '최적', '커플', '하루', '단위', '', '', '', '']","['가족단위,커플 등등 사람도 많고 여유가 느껴지는 장소', '가족들이 조용한 시간보내기엔 최고의 공간', '사랑하는 사람들과 시간을 보내기 좋은 곳']"
한강_잠원한강공원,0,449,0_편의점_가족_화장실_주차,"['편의점', '가족', '화장실', '주차', '공간', '야경', '즐기', '바람', '친구', '수영장']","['친구, 가족과 함께 시간을 보내기에 최고의 야외 공간이에요 저희처럼 음식을 배달시켜 먹을 수도 있고, 직접 술을 가져와서 마실 수도 있어요 봄/여름은 한강과 주변 사람들을 구경하기에 가장 좋은 계절이에요', '운동시설도 잘되어있고 주차장에 주차하고 편의점 에서 커피한잔 좋음', '반포지구보다 방문객이 적어 붐비지 않아 좋음 놀이터 어린 아이들이 좋아할만함 화장실 공공화장실 관리가 꽤 잘 되어 있음 반려견 동반 환경 반려견이 정말 많음 피크닉 구역 잔디에 돗자리와 오픈형 텐트 설치 가능']"
한강_잠원한강공원,1,15,1_한족_한국_파크_부담없이,"['한족', '한국', '파크', '부담없이', '리버사이드', '', '', '', '', '']","['서울 시민이 부담없이 찾을 수 있는 공원', '한족의 가장 좋아하는 부분', '대만의 리버사이드 파크와 마찬가지로 한국에서 가장 아름다운 스타벅스가 있습니다']"
서초_청계산매봉,0,289,0_방문일_예약_힘들_내려오,"['방문일', '예약', '힘들', '내려오', '옥녀봉', '난이도', '막걸리', '교통', '아이스크림', '생각']","['계단 코스라 쉬움 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요', '등산하기 좋아요 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요', '가볍게 올라가고싶은 산이면 좋아요 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요']"
서초_청계산매봉,1,55,1_훤히_경기_서울대_위치,"['훤히', '경기', '서울대', '위치', '의왕시', '분당', '전경', '남쪽', '시야', '경기도']","['상적동과 원지동을 ㄷ자 모양으로 순환하고 싶다면 청계산입구역 - 매봉 - 망경대 - 이수봉 - 정토사 코스를 택하면 된다 등산로에서는 관악산, 과천, 경마공원, 성남, 분당, 롯데타워, 서초, 강남, 경부고속도로 등을 조망할 수 있음', '서울 서초구와 경기 성남시, 의왕시, 과천시에서 쉽게 접근 할 수 있는 582m, 산행 시간은 대략 1시간 반 정도면(오를 때만) 오를 수 있는 산이예요 청계산의 실제 정상은 군 시설 때문에 접근이 불편하지만 정상의 높이는 619m 입니다 청계산 등산 중 청계사와 서울대공원을 둘러 볼 수도 있어요', '서울 서초구와 경기 성남 과천 의왕시에서 접근이 쉽고 흙산으로 가벼운 차림의 산행이 용이~매봉 정상에서 바라보는 서울 북쪽이 전경이 한눈에 들어오는 풍광이 뛰어난 곳~산행시간도 2~3시간 내외로 잠깐이면 다녀올 수 있는 산']"
마포_문화비축기지,-1,3,-1_폐쇄_지원_외부_조성,"['폐쇄', '지원', '외부', '조성', '시설', '운영', '저장', '탈바꿈', '활용', '탱크']","['기존 시설을 재활용해서 공원으로 조성했습니다', '폐쇄된 석유 저장 탱크가 공원으로 탈바꿈했습니다', '외부 지원시설이 운영되고 인기않음']"
마포_문화비축기지,0,559,0_공간_산책_문화_대기,"['공간', '산책', '문화', '대기', '석유', '장소', '시설', '탱크', '방문일', '카페']","['공원 자체는 조용하고 야외에서 시간을 보낼 수 있는 벤치가 많아 매력적입니다 전시회는 매우 창의적이고 영감을 주었고, 석유 탱크 구조는 멋진 사진을 만들어냈습니다 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요', '주차장이 작아서 불편하지만 길 건너 상암경기장에 주차 합니다 원유를 보관하던 일급보안 장소를 문화시설로 개조하여 시민에게 무료로 공개 하고 있습니다 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요', '문화비축기지를 에워싸고 있는 매봉산도 산책할 수 있습니다 석유제품 비축탱크로 사용하던 시설을 공연장 및 전시관으로 리모델링한 훌륭한 공간입니다']"
마포_문화비축기지,1,27,1_한국_문화_여유_힐링,"['한국', '문화', '여유', '힐링', '둘레길', '데이트', '예술', '휴식', '대기', '공간']","['오후 산책에 좋은 예술 및 문화 행사를 위한 아름다운 장소입니다 바쁜 서울 생활에서 잠시 휴식을 취하고 싶다면 이곳을 방문하여 평화로운 휴식을 취하는 것이 좋습니다 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요', '한국의 좋은 문화공원', '제가 한국에 4개월간 머물면서 가장 좋아하는 곳이었습니다 대기 시간 대기 시간 없음']"
마포_문화비축기지,2,11,2_산책_조용히_평화_바람,"['산책', '조용히', '평화', '바람', '장소', '나무', '겨울', '보내', '사람', '']","['조용하게 산책하기 좋은곳', '조용하게 산책하기 좋은곳', '산책하기 한적한 장소']"
중랑_사가정공원,-1,31,-1_주변_사가정_느낌_숲길,"['주변', '사가정', '느낌', '숲길', '다니', '이용', '아파트', '조성', '주민', '공사']","['용마산 주변 주민들 산책다니기 좋아요', '역주변에 접근성좋아요 숲길로 다이어져있어서 한참 아파트 주변이 나 공원 공사중 이네염 올라오셔야지 숲이 쥬', '저희집 주변 가까이 위치한곳 이번에 전동휠체어 다니게 새롭게 꾸며서 걷기 불편한 모든이들이 걷기 좋게 조성되어 더욱더 좋아요']"
중랑_사가정공원,0,73,0_동네_힐링_도심_사가정역,"['동네', '힐링', '도심', '사가정역', '행복', '도시', '휴식', '하산', '강아지', '사람']","['도심 속 아주 훌륭한 힐링 장소임', '도심 공원에 넓고 아늑한 힐링 공간', '도심속 이동네에는 그나마 쉬기 좋은곳']"
중랑_사가정공원,1,16,1_기구_산행_기분_놀이터,"['기구', '산행', '기분', '놀이터', '물들', '새벽', '어린이', '둘렛', '단풍', '최고']","['공원은 용마산 올라가는 초입에 있으며 초급자는 망우삼거리쪽 데크 산책로를 이용할수 있고 용마산 등산길도 어렵지 않습니다 여러곳에 운동기구와 족구장 배드민턴장들 체육시설도 다양합니다', '도심과 가까운곳의 편안한휴식처이자 아이들놀이터와 어르신들만남의장소로 산책로와 곳곳의 운동시설 치유의숲까지 남녀노소할것없이 온가족의 휴식처입니다 가볍게 용마산과 망우산,아차산까지두루두루 올라갈수있어 주말이면 등산객들로 붐비는곳이기도합니다 시간날때 한번씩방문해보세요 요즘은 단풍도곱게물들고 있어서 등산할재미도 배가되는시기입니다', '자연과 더불어 다양한 놀이기구가 있는 놀이터를 아이가 즐거워 해요 다만 더운 여름 날 아쉬운 부분이 그늘이 져서 시원하게 앉을 넓은 평상과 같은 면적이 부족하다는 것과 물이 더 많이 흐른다면 참 좋을 것 같다는 생각이 듭니다']"
한강_잠실한강공원,-1,1,-1_아프_아쉽_접근성_편의,"['아프', '아쉽', '접근성', '편의', '경치', '시설', '', '', '', '']","['말해입만아프죠^^ 서울사람은 좋겠수다 이런곳이 지방에 더 많아야하는데 그게 좀 아쉽네요 (경치만 좋은게 아니라 접근성, 편의시설등)']"
한강_잠실한강공원,0,714,0_자전거_산책_장소_잠실,"['자전거', '산책', '장소', '잠실', '바람', '화장실', '공간', '시설', '최고', '즐기']","['자전거타기 좋고 산책 및 운동하기 좋아요', '자전거, 달리기, 산책 모두 좋음', '자전거 라이딩 장소 코스중하나 중간에 치킨집 편의점 잔디가 있고 차다니는 도로쪽에 화장실 있습니다 사진찍기좋고 뷰가 좋습니다']"
한강_잠실한강공원,1,20,1_도시_자연_강과_매일,"['도시', '자연', '강과', '매일', '시민', '강의', '중보', '특히', '잠실', '남산']","['서울을 관통하며 흐르는 한강 물줄기를 따라 자전거를 타는 사람, 조깅을 하는 사람, 가볍게 산책을 즐기는 사람, 반려동물과 함께 시간을 보내는 사람 등등 찬 겨울바람을 온 몸으로 느끼며 확 트인 한강을 바라보면서 걷기 좋은 곳 서울 시민에게는 정말로 소중한 공원', '가장 폭도 넓고 특히 잠실대교에서 청담대교를 바라보는 방향은 남산타워와 삼성아이파크 코엑스등 조명뷰도 좋고 특히 노을 질때의 뷰가 너무 아름답습니다 한강공원중 뷰로서 최고는 잠실한강공원이라 생각합니다', '한강의 주하천 남한강의 원류는 강원도 태백산맥 금대봉 정상부 북쪽비탈에서 발원하여 태백시를 지나 양평에서 북한강과 만나 강화해협을 통과 서해로 유입되는 한반도를 동에서 서로 통과하는 국내에서 4번째 길고, 가장 많은 유역면적을 가진 한반도에서 제일 넓고 큰 강이며 남산,북한산과 함께 서울의 3대자연이다 1980년대부터 시작된 한강정비사업을 진행하며 수중보와 넓은 둔치와 한강공원들이 조성됐다 서울 통과 구간은 김포시에 설치된 신곡 수중보에 의해 물이 찬 상태에서 일정 수준 이상으로 수위가 유지된다']"
광진_아차산생태공원,0,516,0_운동_예쁘_화장실_산책로,"['운동', '예쁘', '화장실', '산책로', '가을', '소나무', '생각', '접근', '단풍', '가깝']","['운동 및 산책하기 딱 좃은곳 입니다', '아주 능선이 착한 둘레길이고 예쁘게 꾸며져있으며 화장실도 깨끗함', '가을단풍도 좋고 산책하기 좋은 데크도 편안하게 다니기 좋아요']"
광진_아차산생태공원,1,59,1_전경_상태_달빛_동부,"['전경', '상태', '달빛', '동부', '체육', '들어오', '계획', '구리시', '명산', '모습']","['대중교통 접근성이 좋으며, 주차는 근처 평일에는 간신히 가능할 수 있으나 주말에는 기대를 않는 게 좋음 서울 둘레길 코스와 연계해서 계획을 짜는 것이 좀 더 알찰 수도 아주 쉽게 서울 전경을 즐길 수 있는 곳', '생태공원 초입부터 아차산을 오르면 서울의 전경과 한강, 구리시까지 한 눈에 들어온다', '워커힐 인근에서 시작해서 아차산 주변 둘레길이 아름답게 조성되어 날씨 좋은날 산책하기 좋다 주요 시설로는 생태공원, 만남의광장, 황톳길 및 지압보도, 소나무숲, 약수터, 생태관찰로, 파고라 등이 있다 한국관광공사: 서울특별시에서 공원녹지확충 5개년 계획에 따라 조성된 아차산생태공원은 시민과 학생들에게 자연을 접할 수 있는 기회와 자연생태계 학습장 및 체험공간을 제공하고 있다']"
강남_율현공원,-1,25,-1_근처_주차_장미_운동,"['근처', '주차', '장미', '운동', '코스', '공영', '이용', '가능', '주차장', '엄청']","['화장실도 깨끗하고 좋음 놀이터 어린아이들이 놀기 좋게 시설도 잘되어 있고 모래놀이도 가능함 화장실 화장실이 굉장히 넓고 쾌적하며 관리가 잘되어 청결함 24시간 이용가능 굉장히 넓고 이용하는 사람이 적어 아주 쾌적함', '사람 많지않고 아이들 놀만한 놀이터가 있어 좋아요 근처 가게가 없어 음료나 음식 가져오셔야하고 동네 근처 어르신들 산책 많이 하니 마스크는 필수입니다 주차는 바로옆 공영주차장에 하시면 됩니다', '집 근처 여유로운 산책하거나 돗자리 펴고 쉬기 딱 좋습니다 다만 주말에도 주차단속 심하니 근처 공영주차장에 주차하세요']"
강남_율현공원,0,42,0_나무_놀이터_조성_화장실,"['나무', '놀이터', '조성', '화장실', '놀이', '시설', '장미', '강남', '관리', '반려']","['바로 가까이에 화장실있는건 좋은데, 장소가 너무 뙤약볕이에요 공원에 큰 나무가 잘 없이 잔디 위주여서 어딜가도 볕이 강하네요', '화장실 깨끗한 화장실 2군데 반려견 동반 환경 강아지들 뛰어다니는 넓은 잔디밭 있음 놀이터 아이들 놀이터있음 강남구에 이렇게 큰 공원이 있다니', '강남한양수진인아파트 앞에 펼쳐진 대단위 규모의 공원으로 애들과 놀이, 산책과 걷기등 잘꾸며진 꽃과 나무가 잘 조성된 공원이다']"
강남_율현공원,1,32,1_주차_화장실_반려_저녁,"['주차', '화장실', '반려', '저녁', '피크닉', '놀이', '주차장', '가능', '공간', '동반']","['화장실 있는데 깨끗해요 반려견 동반 환경 산책가능해요 피크닉 구역 테이블 이런건 없고 의자는 꽤 있어요', '넓고 사람 붐비지않고 놀이터 잘되어있고 화장실이나 수돗가 잘되어 좋음 주차공간없어서 공영주차장 써야함 5분100원 주차불편해서 별4개', '아이가 뛰어놀기 좋은곳 놀이터도 연령대에 맞게 아주어린아이용 유초등용으로 나뉘어있어서 더 좋았고 놀이터 옆에 깔끔한 화장실도 있어요 주차는 바로 옆 공영주차장에, 5분당 100원 현금X 삼성페이 가능하나 인식이 잘 안될수도 있어서 실물카드 지참 추천합니다']"
강남_율현공원,2,20,2_그늘_주변_부족_걷기,"['그늘', '주변', '부족', '걷기', '코스', '힐링', '아파트', '감사', '조성', '운동']","['산책하며 그늘이 필여해요', '주변 저층아파트에 조용하고 넓어요', '조용하고 한적하나 그늘을 피할 곳이 부족합니다']"
강북_북서울꿈의숲,-1,1124,-1_도심_허브_공간_안창호,"['도심', '허브', '공간', '안창호', '사람', '장소', '선생', '화장실', '힐링', '시설']","['도심 속에 있는 너무 좋은 힐링의 공간', '최고의 나들이 장소🌸 벚꽃의 성지👍 화장실 입구쪽 관리사무소 화장실 이용 여자화장실 4칸 정도 반려견 동반 환경 짱귀 멈머들 가득 피크닉 구역 그늘 아래면 모두 오케이', '도산 안창호 선생님의 동상과 기념관 등 여러 볼거리가 있으니 꼭 방문하시길 바랍니다 도산 안창호 선생님을 기념하는 공원입니다']"
강북_북서울꿈의숲,0,271,0_주차_괜찮_가족_사람,"['주차', '괜찮', '가족', '사람', '동네', '다니', '만들', '매일', '아기', '여유']","['주차는 10분에 300원 이었습니다', '사람이 너무많고 주차하는데 애를 먹었네요', '날이 좋을수록 사람미워터짐 주차공간점 늘려야할듯']"
강북_북서울꿈의숲,1,93,1_북서울_강남_기리_독립,"['북서울', '강남', '기리', '독립', '주민', '선생', '복판', '도심', '대한민국', '한국']","['저처럼 뜨거운 여름날에 이곳을 찾았다면, 무료 입장으로 시원하게 휴식을 취할 수 있는 좋은 장소입니다 공원에는 헬스장 수준의 운동 기구가 있을 뿐만 아니라, 도산 선생을 기리는 박물관도 있습니다 한국의 독립운동가 도산 안창호 선생을 기리는 아주 멋진 공원입니다', '도산공원이라는 이름에 걸맞게 도산 안창호의 기념관 뿐만 아니라 안창호 선생의 동상, 민족을 위한 도산의 말씀, 도산과 함께 독립 운동을 한 선인들의 사진 등 도산 안창호 선생을 기릴 수 있는 것들이 많아 이 공원 근처 주민이나 공원을 찾는 많은 사람들은 절로 애국심이 생길 것 같다 강남 도심 한가운데 위치한 도산공원은 적당한 크기의 공원이지만 공원의 조성이나 관리가 정말 잘 되어 있어서 주민들에게 기막힌 환경을 제공한다 또헌 공원 내부엔 주민들의 건강을 위한 운동기구들이 놓여 있다', '도산안창호 선생님을 기리는 강남에 있는 조용하고 작은 공원']"
강북_북서울꿈의숲,2,79,2_올라가_주차_입구_주차장,"['올라가', '주차', '입구', '주차장', '불편', '힘들', '편의점', '운영', '들어가', '야경']","['아래 문화센터 주차장에 대고 계단으로 올라가도 공원에 금방 도착합니다 주차는 차로 위로 올라가면 입구 근처에 다들 대더군요', '전망대는 생각보다 볼거 없음ㅋㅋ올라가는데 너무 오래 걸린다ㅋㅋ한번쯤 가보기는 추천ㅎ 야경이 예쁘다 넓고 걸을 곳이 나름 많은 편', '전망대 카페는 현재 주말에만 운영한다고 하네요, 전망대 올라가는 경사로 엘리베이터 재밌습니다 그러나 만약 방문일에 경사로 엘리베이터가 점검중 이라면 전망대는 다음에 올라가세요 산책로 조성 잘 돼있습니다']"
강북_북서울꿈의숲,3,71,3_점심_커피_식사_코스,"['점심', '커피', '식사', '코스', '데이트', '안창호', '생각', '선생', '가족', '붐비']","['산책하기 좋습니다 점심식사 할 수있는 중식당과 이태리 음식점이 있습니다', '점심 먹고 땅을 밞으며 한바퀴도는코스로', '도심속에 이렇게 좋은 산책코스와 안창호선생을 생각할 수 있는곳이 있다는것이 너무 좋았다']"
강북_북서울꿈의숲,4,63,4_카페_맛있_전망대_중식,"['카페', '맛있', '전망대', '중식', '식사', '풍경', '커피', '식당', '요리', '거리']","['전망대의 경치가 좋습니다~^^ 놀거리와 즐길거리가 너무쳐나고 그곳에 있는 식당도 맛있어요', '낮은 산둘레길도있고 언덕위 잔디밭에서 내려다보는 전체풍경도 한가로이좋다 미술관쪽으로 내려가면 정원뷰 카페도있다 타워전망대에서 서울풍경보며 커피한잔, 맛있는 중국집도 있으니 식사도 해결된다', '중식당 메이린에서 가족과 식사를 하고 왔는데 주말이라 주차장이 협소하여 불편하였으나 찹쌀탕수육,메생이누릉지탕 맛있게 먹었음 그리고 전망대카페에서 커피도 좋음 평일에 가면 더 좋을 듯함']"
강북_북서울꿈의숲,5,61,5_전망_날씨_전망대_하늘,"['전망', '날씨', '전망대', '하늘', '전체', '행복', '아름답', '조경', '만들', '공기']","['또한 높은 위치에 있어 전망 또한 좋음', '전체적으로 깨끗하고 전망도 좋아요', '전망이 좋아요, 잘 꾸며 놓았고요']"
강북_북서울꿈의숲,6,60,6_반려_동반_환경_강아지,"['반려', '동반', '환경', '강아지', '화장실', '놀이터', '동물', '견과', '사람', '피크닉']","['산책하기 좋은 숲 가족과 함께하기에 좋아요 반려견 동반 환경 넓은숲 공간 입니다', '강북의 아주 큰 공원 뷰와 휴식공간이 좋아요 화장실 깨끗해요 반려견 동반 환경 반려동물과 함께 나온 사람들이 많아요', '가족끼리 강아지 산책하고 걷기 좋음 반려견 동반 환경 강아지들 많이옴']"
강북_북서울꿈의숲,7,60,7_주말_주차_놀이_물놀이,"['주말', '주차', '놀이', '물놀이', '뛰어놀', '돗자리', '안내', '주차장', '가능', '공놀이']","['물놀이도 하고 놀이터도있어서 아이들과 주말 나들이 하기 좋습니다 다만 주차가 힘든 단점은 있습니다', '정말 잘 만든 놀이공간 휴식공간 문화공간입니다 입소문이 나면서 주말에는 사람 진짜많네요 주말 주차는 오래걸리니깐 참고하시구요 아이들 풀어놓고 돗자리 깔고 쉬어도 되고 2층 커피솦에서 커피한잔하면 밖을 바라봐도 좋아요 저는 그림도시락 행사 참여로 매주 주말마다 다녔습니다 그림도시락 행사도 추천이요', '주차가 매우 힘들어요 대중교통 추천드립니다 오후 2시쯤 와서 1시간 기다리고 주차함 10분당 30원 저렴하니 주차요금은 괜찮아요 구경할거 많고 편의점도 있고 아이들과 뛰어놀고 물놀이하기 최고입니다']"
강북_북서울꿈의숲,8,54,8_벚꽃_허브_예쁘_장미,"['벚꽃', '허브', '예쁘', '장미', '향기', '가을', '종류', '정원', '다양', '맛집']","['봄에 벚꽃이 좋지요', '벚꽃이 너무 예쁘게 피어있어요 오늘이 제일 예쁘데요', '봄이면 벚꽃이 예쁘게 펴요']"
강북_북서울꿈의숲,9,36,9_선선_휴식처_가볍_스트레칭,"['선선', '휴식처', '가볍', '스트레칭', '휴식', '담소', '중심부', '부담없이', '한가로이', '가을']","['휴식처, 힐링공간, 산책코스', '선선하니 산책하기 좋은 곳입니다', '요즘날씨가 선선해서 산책하기좋다']"
강북_북서울꿈의숲,10,30,10_사슴_방목장_전망대_농장,"['사슴', '방목장', '전망대', '농장', '미술관', '강북구', '활용', '동물', '주차장', '연못']","['사슴도 볼 수 있어서 좋았어요 늘 가족 나들이 코스로 좋은 곳입니다^^', '사슴도 있고 전망대도 좋습니다', '아주넓고 좋아요 사슴도 있구요']"
강북_북서울꿈의숲,11,25,11_사랑_야경_놀기_남녀노소,"['사랑', '야경', '놀기', '남녀노소', '비온뒤', '금지', '타워', '민족', '야간', '조성']","['야경이 멋있는 북꿈숲~', '도산 선생의 민족사랑을 느끼게 잘 조성된곳', '율현공원 야옹이들 너무 예쁘요 같이 사는 생명 사랑합시다 ^ ^']"
강북_북서울꿈의숲,12,24,12_강북_역사_봉산_최고,"['강북', '역사', '봉산', '최고', '새로', '인식', '오픈', '과거', '중간중간', '의외']","['중간중간 쉴수있는 공간도 있고, 산책도 충분히 가능한 곳 강북구에서 제일 큰 공원', '강북지역 최고의 공원', '강북일대 최고의 공원']"
강북_북서울꿈의숲,13,23,13_가볍_아여_런닝_걷기,"['가볍', '아여', '런닝', '걷기', '도서관', '기억', '코스', '녹지', '편하', '조용히']","['가볍게 산책하기 좋네요', '가볍게 산책하기 좋습니다', '가볍게 산책하기 좋다']"
강북_북서울꿈의숲,14,23,14_조용히_아름답_평화_은근,"['조용히', '아름답', '평화', '은근', '전환', '마음', '그만큼', '나뭇잎', '고요', '스팟']","['강남에서 조용히 산책할수있는곳', '아이들과 조용히 산책하기 좋습니다', '조용히 산책하기 좋은곳']"
강북_북서울꿈의숲,15,23,15_강남_출구_북서울_안창호,"['강남', '출구', '북서울', '안창호', '생태', '번동', '체험', '버스', '아파트', '오늘']","['강남의 한가운데에 안창호 선생님의 기념 공원이 존재하다니 뜻밖의 발견, 간김에 참배도하고, 오늘은 압구정로데오 축제도 구경하고~', '오늘 ㆍ행사중 우연히 참가 산책만 하다가 잔디밭공연 정원 가꾸기 행사 등등 참여 하게 되서 보고 ㆍ듣고 ㆍ즐기기에 오감만족♡ 가을하늘 이 좋았어요 가을 이라 볼수 있는꽃들에 향연과 꽃들이 많아 볼거리 충족 목공예 등등 체험부스 도 있었고 %♡', '운영시간: 매일 ~ (동절기 , 매주 월요일 휴관), 인터넷 사전예약 필수 (일 총정원-400명: 범위 내에서 당일 현장접수 후 입장 가능) 전화: 02 472 2770 *대중교통:둔촌역2번출구 바로뒤 3412번 버스 10분이내 서울시가 ‘공원녹지 확충 5개년 계획’의 일환으로 조성한 환경친화형생태공원 1998년에 준공되었으니 더욱 무성할 따름이다 *대중교통:9호선 중앙보훈병원역 2번출구~20분거리 *길동자연생태공원(25182/25183) 버스정류장 : 342 길동생태공원에서 가장 매력적인 지역은 산림지구다']"
강북_북서울꿈의숲,16,21,16_가족_연인_단위_장소,"['가족', '연인', '단위', '장소', '친구', '와이프', '오늘', '물놀', '어린이', '식사']","['가족, 연인이 산책하기 좋은곳', '연인끼리 가족끼리 놀기 좋음 곳', '혼자, 연인과, 가족과 산책하기 좋은 곳']"
