Park_nm,Topic,Count,Name,Representation,Representative_Docs,sentiment_label,sentiment_score
구로_푸른수목원,5,49,5_식물_나무_계절_장미,"['식물', '나무', '계절', '장미', '종류', '다양', '아름답', '편하', '마음', '단풍']","['갖가지 많은 종류의 식물들과 예쁜 환경 호젓이 걷기에 좋은곳입니다', '나무와꽃 종류도많구요 너무깨끗하고마음에들어요', '각종 나무들과 꽃의향기가 마음을 편하게하고 계절마다 바뀌는 꽃이있어 더 좋다 지금은 장미가 너무도 아름답고 향기에 취할수 있답니다']",긍정,0.9765228629112244
구로_푸른수목원,7,23,7_잔디밭_구역_피크닉_잉어,"['잔디밭', '구역', '피크닉', '잉어', '식물원', '도서관', '카페', '자연', '식물', '반려']","['무료입장 주차장 사용료 있음 입구에 카페있음 다양한 식물들과 친절한 이름표들 산책하기 좋음 연못에 다양한 색깔의 잉어 구경 계절 바뀔 때 마다 자연의변화를 아름답게 즐길 수 있음', '구석에는 작은 온실식물원이 있고, 식물원 옆의 뒷문은 현재는 운행하지 않는 철길이 있어 오류역까지(는 가봄) 연결되어 있다 포고 유저들에게는 포켓스탑이 많고 나름 체육관도 4개나 있큰 좋은 파밍장소 잔디밭 옆에는 작은 도서관과 카페가 있음', '놀이터 수목원 놀이터 반려견 동반 환경 수목원이 있어서 산책하기 매우 좋음 피크닉 구역 수목원 잔디밭 가능 낮은 층수대와 넓은 평수를 가진곳 답게 부지 대비 사람이 적어서 조용하고 살기 좋고 바로 앞이 넓은 수목원과 낮은 뒷산 그리고 천왕산이 있어서 운동 하기도 좋음 뒤쪽 하천으로 가면 자전거 라이딩으로 한강까지 갈수 있고 그 근처만 타도 하천 구경하면서 라이딩하기 좋음']",긍정,0.9726095795631409
구로_푸른수목원,8,19,8_지금_산보_나무_근처,"['지금', '산보', '나무', '근처', '자주', '괜찮', '기찻길', '운치', '식물원', '풍경']","['근처에 항동철길이 있어 다녀와봤습니다~ 겨울이라 앙상한 나무들만 많고 볼거리가 별로없어요~ 실내활동할곳도 없고 카페도 15분정도 걸어가야 1곳 나오네요', '산보하기좋고 사진찍기도 괜찮긴한데 근처 공사중이라 공기가 막좋진않더라구요 수목원내에 식물원에서 벌레에 물리지않게 조심하세요', '6월부터는 기차운행예정이라고 되어있던데 문제는 푸른수목원이 이 기찻길옆이라 더욱 가치있었던것인데요 지금 이 기찻길 바로옆을 재개발하는것같더라구요 운치는 간데없고 먼지가 많고 코스모스는 혙체도 없이 사라졌습니다 그러나 수목원 관리는 정말 잘 하는것이어서 지금도 자주 갑니다']",중립,0.7809841632843018
구로_푸른수목원,10,13,10_중앙_구역_도심_피크닉,"['중앙', '구역', '도심', '피크닉', '코로나', '둘레길', '물고기', '관리', '편안', '가깝']","['코로나 시대에 가볍게 산책하기 좋은공원입니다', '관리잘되고 있는 공원이며 휴식하기 좋은곳 추천합니다', '참 좋은 공원입니다 피크닉 구역 호수 둘레길']",긍정,0.990196168422699
구로_푸른수목원,11,11,11_겨울_볼거리_시기_식물,"['겨울', '볼거리', '시기', '식물', '정비', '나무', '모습', '입장료', '계절', '변화']","['생각보다 크고 식물 종류가 다양해서 볼거리가 많아요 정원이 아름다웠습니다 방문일 주말 대기 시간 최대 10분 예약 권장 아니요', '입장료가 없어요 그래서 계절마다 바뀌는 수목원을 맘편하게 찾아서 구경할 수 있어요 꽃도 나무도 수목원향기도 계절마다 달라서 변화한 모습을 찾는 재미도 쏠쏠해요 철길따라 길게 뻗은 공원이 산책하기 정말 좋아요', '수목원이 항동철길과 바로 연결되어 있구요, 기차가 다니지 않는 철길이라 철길 걸으면서 사진도 찍고 추억 남기기 좋을것 같아요 아마 개화 시기와 맞지 않았기 때문일 것 같은데, 4월말부터는 푸릇푸릇한 나무와 항동저수지 주변이며, 산책하기 정말 좋을 것 같다는 생각이 듭니다 03) 제가 방문했던 시기에는 중앙 잔디밭 정비중이었고, (4월 중순 이후에 정비 마치고 오픈 예정이라 했습니다) 벚꽃 시즌도 전이어서 수목원 내에 볼거리가 그렇게 많지는 않았어요']",긍정,0.8601849675178528
서대문_서대문독립공원,0,29,0_역사_운동_자락_생각,"['역사', '운동', '자락', '생각', '나무', '사람', '방문', '도서관', '사진', '독립관']","['남녀노소 가리지않고 운동과 산책을 즐길수 있는곳이며 역사공부를 할수있는 곳이다', '민족의 아푼 역사이지만 살아있는 역사의 유물이기도 함 도서관도 있어서 가족 역사여행지로 추천', ""최근엔 안산 자락길 조성에 따라 초입으로서 등산객들이 많이 찾고 있기도 합니다 그래서 낮 시간엔 '독립문'을 보러온 사람들이 있고, 저녁 시간엔 공원에서 운동을 즐기는 사람들이 많습니다 서대문독립공원은 외부에서 멀리 찾아오는 사람들이 있다보기는 동네 주민들이 즐겨 이용하는 장소입니다""]",긍정,0.8622274398803711
강남_도산공원,4,33,4_이용_날씨_주말_아침,"['이용', '날씨', '주말', '아침', '기구', '조용히', '도시', '보내', '젊은이', '시내']","['주말 아침 산책의 최고장소', '산책하고 운동하기 좋은 아름다운 곳이에요 그냥 산책하거나 다양한 기구를 이용해 운동하기에도 정말 좋아요 저희 두 아이와 한 아이도 운동하고 뛰어놀기 좋아해서 정말 좋았어요', '산책하러 오거나 공용 운동 기구를 이용해 운동할 수 있어요']",긍정,0.9891225695610046
종로_인왕산,0,97,0_등산_바위_계단_오르,"['등산', '바위', '계단', '오르', '운동', '구간', '출구', '내려오', '사진', '공기']","['등산로가 대부분 계단으로 단장되어 등산하기 편한 코스 여러 등산코스가 있고 중간중간 사찰과 약수터 그리고 운동기구등이 갖추어져 지루하지 않게 운동할 수 있다 아침운동으로 등산하기 가장 적합한 곳', '3호선 독립문역에서 출발하여 안산에서 시작, 무악재 하늘다리를 지나 인왕산을 거쳐 북악산으로 이동 이름부터가 남다르듯 호랑이의 기운을 느낄 수 있음과 동시에 성곽과 바위를 따라 오르는 매력이 있는 멋진 산 높지 않아 트래킹처럼 많은 시민들, 관광객들이 찾는 산 체력과 시간에 여유가 있다면 북악산으로 이동하여 청와대 방향으로 하산하시는 것도 추천합니다 일부 밧줄을 잡고 올라야 하는 가파른 구간이 있으니 높이가 낮다고 만만히 볼 산은 아닙니다', '경복궁역 1번 출구로 나가면 둘레길로 해서 등산할 수 있는 코스가 있어요 바위가 많아서 조금 미끄럽긴한뎅 등산화 또는 밑창이 미끄럽지 않은 운동화 착용하시면 안전하게 등산 할 수 있을거 같아요 등산하고 내려오니 좋으네요']",긍정,0.8116769790649414
종로_인왕산,1,51,1_전경_등산_경치_산로,"['전경', '등산', '경치', '산로', '오르', '산행', '성벽', '청와대', '아름답', '사진']","['지하철에서 내려 15분 정도 오르막길을 걸어 등산로 입구까지 간 후, 성벽을 따라 1시간 정도 걸었습니다 성벽을 따라 ""계단""으로 이어지는 길이 있는데, 도시로 내려가는 길에 시도해 볼 수 있습니다 서울의 아름다운 전경을 한눈에 담을 수 있었습니다', '가벼운 등산하기 좋은산 여러 코스가 존재하며 이번 등산은 경복궁역 1번출구에서 시작해서 자하문으로 내려오는 코스로 선택 해발고도가 낮아 쉽지만 초반부터 시작되는 경사가 조금은 힘들수도 그렇지만 올라서 보는 서울 전경 경복궁, 남산, 한강, 롯데타워는 속이 시원해집니다~', '파란색 등산로는 유모차를 끌고 가기 좋고, 빨간색 등산로는 멋진 경치를 감상할 수 있습니다 두 등산로 모두 서울이 내려다보이는 멋진 전망대로 이어집니다 이 사진들은 산 동쪽에 있는 등산로에서 찍은 사진입니다']",긍정,0.9375383853912354
강동_허브천문공원,1,143,1_허브_천문_식물_주변,"['허브', '천문', '식물', '주변', '향기', '자산', '강동구', '관리', '사람', '사진']","['5시이후에 놀러가면 공원주변에 주차도 가능하고 사람도 생각보다 많지 않아요 몇일전 허브공원에 갔는데 허브관련 식물들이 많이 자랐고 이젠 꽃들도 제법 많이 폈더라고요 허브식물특성인 쌉싸리한 향기도 나고 참 좋았어요', '허브 공원 자체는 넓지는 않지만, 일자산 둘레길 등 허브 향기가 진하고 관리가 잘되어있습니다', '아래 사진들을 보시면 한 겨울에 허브를 어떻게 관리하는 지를 잘 보여주고있습니다 국내에서 강동구 허브천문공원처럼 허브 월동 관리를 잘하고 있는 곳을 보지 못했습니다 강동구 소재 허브천문공원은 보물이네요']",긍정,0.8373993039131165
강동_허브천문공원,2,125,2_전망_저녁_도심_코스,"['전망', '저녁', '도심', '코스', '장소', '보이', '공기', '가볍', '운동', '축복']","['전망도 강이 보이거나 멀리까지 내다 보이는게 아니라서', '편안하게 걸을 수 있고 전망이 좋음', '전망이 좋아요, 잘 꾸며 놓았고요']",긍정,0.9847283959388733
강동_허브천문공원,4,20,4_강남_복판_기리_도심,"['강남', '복판', '기리', '도심', '강동구', '자연', '패션', '보석', '위치', '일자']","['강남에서 산책하기 좋은곳', '강남 한복판에 공원', '도산안창호 선생님을 기리는 강남에 있는 조용하고 작은 공원']",긍정,0.8276607990264893
강동_허브천문공원,8,16,8_허브_냄새_향기_가을,"['허브', '냄새', '향기', '가을', '예쁘', '정말로', '멋있', '런닝', '코스', '들어오']","['갖가지 허브향이 정말 좋은곳입니다', '봄에 오면 허브향이 정말 좋습니다', '멋진뷰와 잘 꾸며놓은 허브 산책할만합니다']",긍정,0.989702582359314
한강_망원한강공원,0,967,0_사람_운동_화장실_날씨,"['사람', '운동', '화장실', '날씨', '주차', '돗자리', '공간', '텐트', '주변', '피크닉']","['나들이가기좋은 곳 사람이너무많아 ㅜㅜ', '뷰도좋고 여의도보다 사람도 없고 좋음', '사람들이 너무 많고 좁아요']",중립,0.5632996559143066
동작_보라매공원,0,1155,0_공사_가족_놀이터_도심,"['공사', '가족', '놀이터', '도심', '공간', '반려', '강아지', '화장실', '이용', '주변']","['넓고 관리 나름 잘되는 큰 공원 놀이터 어린이 놀이터 있음 화장실 있음 반려견 동반 환경 가능 피크닉 구역 모름', '아직 공사중이라 하나 뺏지만 도심에서 보기힘든 크고 쾌적한 공원', '반려견 놀이터가 있고, 중앙 편의점 이용 가능 환경미화 및 공원 관리는 잘되는 편임 주차는 늘 자리부족']",긍정,0.6913838982582092
동작_보라매공원,1,56,1_시민_공간_생각_연못,"['시민', '공간', '생각', '연못', '박람회', '정원', '다양', '공군사관학교', '규모', '반려']","['화단, 맨발걷기, 트렉, 반려견 놀이터, 놀이터, 항공기, 잔디밭, 암벽등반, 스케이트 보드연습장, 각종 스포츠코트, 바둑, 연못(분수쇼), 편의점 등 공원으로서 갖춰야할 것은 거의 모두 갖춘 공원입니다 화장실 공원내 여러곳 위치, 깨끗하게 관리되고 있음 서울서남권에서 가장 규모가 넓고 접근성 좋고 관리가 잘 되고있는것 같네요', '넓은 잔디 운동장과 트랙, 연못, 축구장, 반려견 놀이터, 전투기 전시공간 등 편하게 산책하기에도 좋고 운동하기에도 좋습니다 과거 공군사관학교가 있던 곳으로 여타 일반 공원에 비해 여러가지 다양한 시설들이 있습니다 빌딩 숲으로 둘러싸인 서울 한복판에 이런 공간이 있다는 것이 다행입니다', '주요 시설물로는 대운동장을 비롯하여 잔디광장 ·독서실 ·청소년수련장 ·소동물원 ·체육관 ·수영장 ·장애자복지관 ·남부노인종합복지관 등이 있으며, 그 밖에 연못 ·녹지 ·산책로 ·조깅코스 등이 마련되어 있다 공군사관학교로 쓰여오다가 1985년12월 서울시에서 인수, 1986년 5월에 복지시설 위주의 시립공원으로 개원하였다 따뜻한 사랑이 너무치는 곳, 관악구를 더욱 멋진 지역으로 만들어 주는 곳, 사계절 모두 좋습니다']",긍정,0.9727392792701721
용산_용산가족공원,1,69,1_미군_용산_도심_자연,"['미군', '용산', '도심', '자연', '위치', '느낌', '국립', '박물관', '시설', '근처']","['용산 미군 기지 근처, 서울의 번잡한 도심에서 벗어난 아름다운 곳입니다 피크닉에 더할 나위 없이 좋습니다', '메인 포스트와 사우스 포스트로 구분되며, 단순히 공원만 조성하는 것이 아니라 메인 포스트에는 주한미국대사관과 서울특별시교육청을 이전시키고 사우스 포스트는 각종 박물관 및 문화시설을 유치시킨다는 계획이다 미군기지가 있던 자리를 243만 제곱미터 규모의 공원으로 조성하고 각종 복합시설을 유치할 예정이다 ""서울특별시 용산구에 주둔 중인 대부분의 주한미군 기지가 2017년 말까지 평택시 캠프 험프리스로 이전함에 따라, 공터로 남는 이 곳을 활용하기 위해 계획된 국가 공원', '지금은 그 일대에 용산 미군기지, 서빙고로, 용산가족공원이 조성되어 있어서 옛 문헌을 따라 경관을 상상하기가 어렵게 되었다 이렇듯 서울 이촌동(옛 둔지동, 서빙고동 포함)의 경관은 달라졌지만, 미군기지 담장을 공원 경계로 하고 있는 용산가족공원은 주변의 도시구조물들과 상반되는 녹지대가 있어 많은 시민들이 찾는 도시녹지 공간인 공원으로 이용되고 있다 ""조선시대 둔지미마을 ~> 일본군 연병장 ~> 용산 미군골프장 ~> 용산가족공원"" 목멱산(남산)에서 한강을 향해 뻗은 구릉의 이름은 \'둔지산\'이라고 한다']",긍정,0.9176223278045654
한강_잠원한강공원,0,449,0_편의점_가족_화장실_주차,"['편의점', '가족', '화장실', '주차', '공간', '야경', '즐기', '바람', '친구', '수영장']","['친구, 가족과 함께 시간을 보내기에 최고의 야외 공간이에요 저희처럼 음식을 배달시켜 먹을 수도 있고, 직접 술을 가져와서 마실 수도 있어요 봄/여름은 한강과 주변 사람들을 구경하기에 가장 좋은 계절이에요', '운동시설도 잘되어있고 주차장에 주차하고 편의점 에서 커피한잔 좋음', '반포지구보다 방문객이 적어 붐비지 않아 좋음 놀이터 어린 아이들이 좋아할만함 화장실 공공화장실 관리가 꽤 잘 되어 있음 반려견 동반 환경 반려견이 정말 많음 피크닉 구역 잔디에 돗자리와 오픈형 텐트 설치 가능']",긍정,0.9580288529396057
한강_잠원한강공원,1,15,1_한족_한국_파크_부담없이,"['한족', '한국', '파크', '부담없이', '리버사이드', '', '', '', '', '']","['서울 시민이 부담없이 찾을 수 있는 공원', '한족의 가장 좋아하는 부분', '대만의 리버사이드 파크와 마찬가지로 한국에서 가장 아름다운 스타벅스가 있습니다']",긍정,0.9816237688064575
서초_청계산매봉,1,55,1_훤히_경기_서울대_위치,"['훤히', '경기', '서울대', '위치', '의왕시', '분당', '전경', '남쪽', '시야', '경기도']","['상적동과 원지동을 ㄷ자 모양으로 순환하고 싶다면 청계산입구역 - 매봉 - 망경대 - 이수봉 - 정토사 코스를 택하면 된다 등산로에서는 관악산, 과천, 경마공원, 성남, 분당, 롯데타워, 서초, 강남, 경부고속도로 등을 조망할 수 있음', '서울 서초구와 경기 성남시, 의왕시, 과천시에서 쉽게 접근 할 수 있는 582m, 산행 시간은 대략 1시간 반 정도면(오를 때만) 오를 수 있는 산이예요 청계산의 실제 정상은 군 시설 때문에 접근이 불편하지만 정상의 높이는 619m 입니다 청계산 등산 중 청계사와 서울대공원을 둘러 볼 수도 있어요', '서울 서초구와 경기 성남 과천 의왕시에서 접근이 쉽고 흙산으로 가벼운 차림의 산행이 용이~매봉 정상에서 바라보는 서울 북쪽이 전경이 한눈에 들어오는 풍광이 뛰어난 곳~산행시간도 2~3시간 내외로 잠깐이면 다녀올 수 있는 산']",긍정,0.8683193325996399
마포_문화비축기지,1,27,1_한국_문화_여유_힐링,"['한국', '문화', '여유', '힐링', '둘레길', '데이트', '예술', '휴식', '대기', '공간']","['오후 산책에 좋은 예술 및 문화 행사를 위한 아름다운 장소입니다 바쁜 서울 생활에서 잠시 휴식을 취하고 싶다면 이곳을 방문하여 평화로운 휴식을 취하는 것이 좋습니다 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요', '한국의 좋은 문화공원', '제가 한국에 4개월간 머물면서 가장 좋아하는 곳이었습니다 대기 시간 대기 시간 없음']",긍정,0.8925780057907104
마포_문화비축기지,2,11,2_산책_조용히_평화_바람,"['산책', '조용히', '평화', '바람', '장소', '나무', '겨울', '보내', '사람', '']","['조용하게 산책하기 좋은곳', '조용하게 산책하기 좋은곳', '산책하기 한적한 장소']",긍정,0.97266685962677
중랑_사가정공원,-1,31,-1_주변_사가정_느낌_숲길,"['주변', '사가정', '느낌', '숲길', '다니', '이용', '아파트', '조성', '주민', '공사']","['용마산 주변 주민들 산책다니기 좋아요', '역주변에 접근성좋아요 숲길로 다이어져있어서 한참 아파트 주변이 나 공원 공사중 이네염 올라오셔야지 숲이 쥬', '저희집 주변 가까이 위치한곳 이번에 전동휠체어 다니게 새롭게 꾸며서 걷기 불편한 모든이들이 걷기 좋게 조성되어 더욱더 좋아요']",긍정,0.9796465039253235
중랑_사가정공원,0,73,0_동네_힐링_도심_사가정역,"['동네', '힐링', '도심', '사가정역', '행복', '도시', '휴식', '하산', '강아지', '사람']","['도심 속 아주 훌륭한 힐링 장소임', '도심 공원에 넓고 아늑한 힐링 공간', '도심속 이동네에는 그나마 쉬기 좋은곳']",긍정,0.9669574499130249
중랑_사가정공원,1,16,1_기구_산행_기분_놀이터,"['기구', '산행', '기분', '놀이터', '물들', '새벽', '어린이', '둘렛', '단풍', '최고']","['공원은 용마산 올라가는 초입에 있으며 초급자는 망우삼거리쪽 데크 산책로를 이용할수 있고 용마산 등산길도 어렵지 않습니다 여러곳에 운동기구와 족구장 배드민턴장들 체육시설도 다양합니다', '도심과 가까운곳의 편안한휴식처이자 아이들놀이터와 어르신들만남의장소로 산책로와 곳곳의 운동시설 치유의숲까지 남녀노소할것없이 온가족의 휴식처입니다 가볍게 용마산과 망우산,아차산까지두루두루 올라갈수있어 주말이면 등산객들로 붐비는곳이기도합니다 시간날때 한번씩방문해보세요 요즘은 단풍도곱게물들고 있어서 등산할재미도 배가되는시기입니다', '자연과 더불어 다양한 놀이기구가 있는 놀이터를 아이가 즐거워 해요 다만 더운 여름 날 아쉬운 부분이 그늘이 져서 시원하게 앉을 넓은 평상과 같은 면적이 부족하다는 것과 물이 더 많이 흐른다면 참 좋을 것 같다는 생각이 듭니다']",중립,0.6269622445106506
한강_잠실한강공원,0,714,0_자전거_산책_장소_잠실,"['자전거', '산책', '장소', '잠실', '바람', '화장실', '공간', '시설', '최고', '즐기']","['자전거타기 좋고 산책 및 운동하기 좋아요', '자전거, 달리기, 산책 모두 좋음', '자전거 라이딩 장소 코스중하나 중간에 치킨집 편의점 잔디가 있고 차다니는 도로쪽에 화장실 있습니다 사진찍기좋고 뷰가 좋습니다']",긍정,0.9871298670768738
한강_잠실한강공원,1,20,1_도시_자연_강과_매일,"['도시', '자연', '강과', '매일', '시민', '강의', '중보', '특히', '잠실', '남산']","['서울을 관통하며 흐르는 한강 물줄기를 따라 자전거를 타는 사람, 조깅을 하는 사람, 가볍게 산책을 즐기는 사람, 반려동물과 함께 시간을 보내는 사람 등등 찬 겨울바람을 온 몸으로 느끼며 확 트인 한강을 바라보면서 걷기 좋은 곳 서울 시민에게는 정말로 소중한 공원', '가장 폭도 넓고 특히 잠실대교에서 청담대교를 바라보는 방향은 남산타워와 삼성아이파크 코엑스등 조명뷰도 좋고 특히 노을 질때의 뷰가 너무 아름답습니다 한강공원중 뷰로서 최고는 잠실한강공원이라 생각합니다', '한강의 주하천 남한강의 원류는 강원도 태백산맥 금대봉 정상부 북쪽비탈에서 발원하여 태백시를 지나 양평에서 북한강과 만나 강화해협을 통과 서해로 유입되는 한반도를 동에서 서로 통과하는 국내에서 4번째 길고, 가장 많은 유역면적을 가진 한반도에서 제일 넓고 큰 강이며 남산,북한산과 함께 서울의 3대자연이다 1980년대부터 시작된 한강정비사업을 진행하며 수중보와 넓은 둔치와 한강공원들이 조성됐다 서울 통과 구간은 김포시에 설치된 신곡 수중보에 의해 물이 찬 상태에서 일정 수준 이상으로 수위가 유지된다']",긍정,0.9524610042572021
광진_아차산생태공원,0,516,0_운동_예쁘_화장실_산책로,"['운동', '예쁘', '화장실', '산책로', '가을', '소나무', '생각', '접근', '단풍', '가깝']","['운동 및 산책하기 딱 좃은곳 입니다', '아주 능선이 착한 둘레길이고 예쁘게 꾸며져있으며 화장실도 깨끗함', '가을단풍도 좋고 산책하기 좋은 데크도 편안하게 다니기 좋아요']",긍정,0.9927102327346802
광진_아차산생태공원,1,59,1_전경_상태_달빛_동부,"['전경', '상태', '달빛', '동부', '체육', '들어오', '계획', '구리시', '명산', '모습']","['대중교통 접근성이 좋으며, 주차는 근처 평일에는 간신히 가능할 수 있으나 주말에는 기대를 않는 게 좋음 서울 둘레길 코스와 연계해서 계획을 짜는 것이 좀 더 알찰 수도 아주 쉽게 서울 전경을 즐길 수 있는 곳', '생태공원 초입부터 아차산을 오르면 서울의 전경과 한강, 구리시까지 한 눈에 들어온다', '워커힐 인근에서 시작해서 아차산 주변 둘레길이 아름답게 조성되어 날씨 좋은날 산책하기 좋다 주요 시설로는 생태공원, 만남의광장, 황톳길 및 지압보도, 소나무숲, 약수터, 생태관찰로, 파고라 등이 있다 한국관광공사: 서울특별시에서 공원녹지확충 5개년 계획에 따라 조성된 아차산생태공원은 시민과 학생들에게 자연을 접할 수 있는 기회와 자연생태계 학습장 및 체험공간을 제공하고 있다']",긍정,0.7528690099716187
강남_율현공원,2,20,2_그늘_주변_부족_걷기,"['그늘', '주변', '부족', '걷기', '코스', '힐링', '아파트', '감사', '조성', '운동']","['산책하며 그늘이 필여해요', '주변 저층아파트에 조용하고 넓어요', '조용하고 한적하나 그늘을 피할 곳이 부족합니다']",중립,0.4890989363193512
강북_북서울꿈의숲,5,61,5_전망_날씨_전망대_하늘,"['전망', '날씨', '전망대', '하늘', '전체', '행복', '아름답', '조경', '만들', '공기']","['또한 높은 위치에 있어 전망 또한 좋음', '전체적으로 깨끗하고 전망도 좋아요', '전망이 좋아요, 잘 꾸며 놓았고요']",긍정,0.9908784031867981
강북_북서울꿈의숲,8,54,8_벚꽃_허브_예쁘_장미,"['벚꽃', '허브', '예쁘', '장미', '향기', '가을', '종류', '정원', '다양', '맛집']","['봄에 벚꽃이 좋지요', '벚꽃이 너무 예쁘게 피어있어요 오늘이 제일 예쁘데요', '봄이면 벚꽃이 예쁘게 펴요']",긍정,0.9650713801383972
강북_북서울꿈의숲,9,36,9_선선_휴식처_가볍_스트레칭,"['선선', '휴식처', '가볍', '스트레칭', '휴식', '담소', '중심부', '부담없이', '한가로이', '가을']","['휴식처, 힐링공간, 산책코스', '선선하니 산책하기 좋은 곳입니다', '요즘날씨가 선선해서 산책하기좋다']",긍정,0.9889128804206848
강북_북서울꿈의숲,13,23,13_가볍_아여_런닝_걷기,"['가볍', '아여', '런닝', '걷기', '도서관', '기억', '코스', '녹지', '편하', '조용히']","['가볍게 산책하기 좋네요', '가볍게 산책하기 좋습니다', '가볍게 산책하기 좋다']",긍정,0.9787940979003906
강북_북서울꿈의숲,14,23,14_조용히_아름답_평화_은근,"['조용히', '아름답', '평화', '은근', '전환', '마음', '그만큼', '나뭇잎', '고요', '스팟']","['강남에서 조용히 산책할수있는곳', '아이들과 조용히 산책하기 좋습니다', '조용히 산책하기 좋은곳']",긍정,0.9815373420715332
강북_북서울꿈의숲,18,20,18_시야_동네_아빠_도심,"['시야', '동네', '아빠', '도심', '포켓', '압구정동', '그림', '중심', '탁트인', '휴식처']","['운동하기 좋은 동네 공원 우리동네 숨은 귀한 공원', '시야가 확 뜨인 공원입니다', '넓은 잔디와 탁트인 시야']",긍정,0.9388194680213928
강북_북서울꿈의숲,19,20,19_대박_거닐_편히_추억,"['대박', '거닐', '편히', '추억', '물놀이장', '최적', '물놀', '편의', '야외', '어린이']","['아이들과 거닐기 좋은 곳', '아이들이 야외물놀이장 즐거워해요', '아이들과 함게 물놀이 대박']",긍정,0.9843369126319885
강북_북서울꿈의숲,22,19,22_친구_피크닉_소풍_즐기,"['친구', '피크닉', '소풍', '즐기', '가족', '호수', '장소', '자연', '특히', '매일']","['전망대도 휴식하기에 좋고 탁트인 경관이 좋습니다 다양한 허브화단이 많아 공부도 되고 아름다워서 좋아요 피크닉 구역 데크에서 피크닉하기 좋아요', '가족단위 피크닉에 좋은 장소 호수 주변으로 돗자리 깔기 좋은 그늘이 형성되어 있고, 탁트인 풍경으로 시원해지는 기분이다', '전망대도 있고, 숲 주변으로 등산 기분을 느낄 수 있는 산책길들, 사슴공장 등등 너무 잘 만들어진 공원입니다 :) 관리도 너무 잘하셔서 항상 푸르른 나무와 꽃들이 행복하게 만들어주네요 주말이면 메인거리에서 연인, 친구끼리 피크닉을 즐기거나 아이들과 물놀이를 즐기러 온 사람, 강아지 산책하러 나온 사람 등등 정말 이 주변에 사는 모든 분들이 나와 여가를 보내는 것 같아요 개인적으로 노을질때의 북서울꿈의숲을 좋아합니다']",긍정,0.9860377907752991
강북_북서울꿈의숲,23,19,23_운동_조깅_공용_장소,"['운동', '조깅', '공용', '장소', '매일', '최적', '기구', '느끼', '저녁', '놀이']","['쾌적한 운동하기 딱 좋은곳', '운동하기 너무좋은 곳', '산책하기 좋고, 운동하기도 좋고']",긍정,0.9906591176986694
강북_북서울꿈의숲,26,14,26_식물_언덕_나무_조성,"['식물', '언덕', '나무', '조성', '오래', '허브', '자산', '아기자기', '자라', '젊은이']","['가깝게 일자산 공원도 즐기기 좋아요 높진않지만 주변 환경들을 볼 수 있고 가볍고 산책 그리고 식물과 꽃들을 볼 수 있어요', '정말 오래만에 방문했는데 넓지는 않지만 숲이 나름 잘 조성되어있고 주변거리에는 젊은이들도 코로나시대 답답함을 극복하려는듯 많이 나와있는 모습 볼 수 있었습니다 동상은 설립된지 오래되었는데 잘 관리가된 것 같아보입니다', '원형 트랙 주변에 데크와 전망대는 강동, 하남일대를 조망하는 멋진 랜드마크입니다 낮은듯한 언덕 위에 자리한 허브천문공원은 작지만 다양한 식물들로 아기자기하게 꾸며져 있어요 밤에 오면 더 멋지구요']",긍정,0.9580819010734558
강북_북서울꿈의숲,27,13,27_향기_냄새_허브_정말로,"['향기', '냄새', '허브', '정말로', '조형물', '후문', '고요', '들어오', '가을', '조명']","['저녁, 밤에도 산책하기 좋은곳 허브 향기가 아름다운곳', '허브향기 맡으며 산책하면 필링됨', '풀 냄새 나고 허브냄새도 나고 밖에서 냄새들이 들어오니 참 좋아요']",긍정,0.9799278974533081
강북_북서울꿈의숲,31,11,31_연인_가족_친구_데이트,"['연인', '가족', '친구', '데이트', '나들이', '자주', '사진', '햇빛', '어르신', '구성']","['깔끔한 구성과 물과 숲 모두 아름다운곳 데이트 및 가족나들이로 강추드립니다', '산책하기도 좋고 깔끔하게 잘 정돈되어 있어서 가족 연인끼리 다니기 너무 좋은 것 같습니다', '사진찍기에도 정말좋아서 출사오기도 좋아요 가족 연인 누구랑 와도 좋은 곳입니다']",긍정,0.9917274713516235
강북_북서울꿈의숲,32,11,32_나무_오솔길_발자취_나무숲,"['나무', '오솔길', '발자취', '나무숲', '더위', '천천히', '유모차', '그늘', '생각', '개인']","['산책하기에도 좋고, 도산 안창호 선생의 발자취를 조금이라도 느끼고 생각할 수 있어서 참 좋은 곳이라 생각됩니다', '숲이 잘 우거져 있어 더위에두 나무숲 그늘에서 산책할수 있어 좋구요', '가족,연인과 잠시 눞고 싶은 나무 숲그늘~ 열거하기 너무길다']",긍정,0.8315844535827637
강북_북서울꿈의숲,33,10,33_도심_조각_근린공원_도시,"['도심', '조각', '근린공원', '도시', '아담', '자연', '시민', '느끼', '위치', '이용']","['도심속의 자연을 느끼며 힐링할 수 있는 공원', '도심내 최고의 근린공원', '아름다운 공원, 도시의 멋진 자연 조각']",긍정,0.9901358485221863
